"abbr_state","county","candidate","votes","percent_won","percent_complete","fips"
"nc","davidson","other",2766,3.8,100,37057
"nc","davidson","republican",52120,72.5,100,37057
"nc","davie","democrat",5080,23.7,100,37059
"nc","davie","other",920,4.3,100,37059
"nc","davie","republican",15459,72,100,37059
"nc","duplin","democrat",7933,38.9,100,37061
"nc","duplin","other",537,2.6,100,37061
"nc","duplin","republican",11930,58.5,100,37061
"nc","durham","democrat",115563,75.9,100,37063
"nc","durham","other",3543,2.3,100,37063
"nc","durham","republican",33092,21.7,100,37063
"nc","edgecombe","democrat",15778,64.3,100,37065
"nc","edgecombe","other",443,1.8,100,37065
"nc","edgecombe","republican",8310,33.9,100,37065
"nc","forsyth","democrat",87874,50.6,100,37067
"nc","forsyth","other",5403,3.1,100,37067
"nc","forsyth","republican",80295,46.3,100,37067
"nc","franklin","democrat",12820,42.6,100,37069
"nc","franklin","other",1036,3.4,100,37069
"nc","franklin","republican",16224,53.9,100,37069
"nc","gaston","democrat",30397,32.1,100,37071
"nc","gaston","other",4359,4.6,100,37071
"nc","gaston","republican",59978,63.3,100,37071
"nc","gates","democrat",2303,44,100,37073
"nc","gates","other",127,2.4,100,37073
"nc","gates","republican",2800,53.5,100,37073
"nc","graham","democrat",866,21.9,100,37075
"nc","graham","other",171,4.3,100,37075
"nc","graham","republican",2915,73.8,100,37075
"nc","granville","democrat",12679,47,100,37077
"nc","granville","other",819,3,100,37077
"nc","granville","republican",13496,50,100,37077
"nc","greene","democrat",3485,43.8,100,37079
"nc","greene","other",199,2.5,100,37079
"nc","greene","republican",4265,53.7,100,37079
"nc","guilford","democrat",142715,56.4,100,37081
"nc","guilford","other",7592,3,100,37081
"nc","guilford","republican",102670,40.6,100,37081
"nc","halifax","democrat",15474,62.4,100,37083
"nc","halifax","other",410,1.7,100,37083
"nc","halifax","republican",8914,35.9,100,37083
"nc","harnett","democrat",16542,36.7,100,37085
"nc","harnett","other",1611,3.6,100,37085
"nc","harnett","republican",26971,59.8,100,37085
"nc","haywood","democrat",10892,36.1,100,37087
"nc","haywood","other",1466,4.9,100,37087
"nc","haywood","republican",17799,59,100,37087
"nc","henderson","democrat",19645,34.4,100,37089
"nc","henderson","other",2206,3.9,100,37089
"nc","henderson","republican",35214,61.7,100,37089
"nc","hertford","democrat",6690,67.5,100,37091
"nc","hertford","other",120,1.2,100,37091
"nc","hertford","republican",3100,31.3,100,37091
"nc","hoke","democrat",9444,53.2,100,37093
"nc","hoke","other",717,4,100,37093
"nc","hoke","republican",7580,42.7,100,37093
"nc","hyde","democrat",938,41.8,100,37095
"nc","hyde","other",75,3.3,100,37095
"nc","hyde","republican",1233,54.9,100,37095
"nc","iredell","democrat",23913,29.7,100,37097
"nc","iredell","other",4194,5.2,100,37097
"nc","iredell","republican",52502,65.1,100,37097
"nc","jackson","democrat",7865,43.3,100,37099
"nc","jackson","other",836,4.6,100,37099
"nc","jackson","republican",9476,52.1,100,37099
"nc","johnston","democrat",28080,33,100,37101
"nc","johnston","other",3165,3.7,100,37101
"nc","johnston","republican",53874,63.3,100,37101
"nc","jones","democrat",1977,39.5,100,37103
"nc","jones","other",155,3.1,100,37103
"nc","jones","republican",2878,57.4,100,37103
"nc","lee","democrat",10304,41.9,100,37105
"nc","lee","other",852,3.5,100,37105
"nc","lee","republican",13447,54.7,100,37105
"nc","lenoir","democrat",11451,45.2,100,37107
"nc","lenoir","other",622,2.5,100,37107
"nc","lenoir","republican",13263,52.3,100,37107
"nc","lincoln","democrat",9745,24.8,100,37109
"nc","lincoln","other",1891,4.8,100,37109
"nc","lincoln","republican",27726,70.4,100,37109
"nc","macon","democrat",5334,30.8,100,37113
"nc","macon","other",739,4.3,100,37113
"nc","macon","republican",11265,65,100,37113
"nc","madison","democrat",4241,38.6,100,37115
"nc","madison","other",499,4.5,100,37115
"nc","madison","republican",6245,56.9,100,37115
"nc","martin","democrat",5646,48,100,37117
"nc","martin","other",313,2.7,100,37117
"nc","martin","republican",5805,49.3,100,37117
"nc","mcdowell","democrat",4882,25.1,100,37111
"nc","mcdowell","other",952,4.9,100,37111
"nc","mcdowell","republican",13624,70,100,37111
"nc","mecklenburg","democrat",275026,59.3,100,37119
"nc","mecklenburg","other",17038,3.7,100,37119
"nc","mecklenburg","republican",171794,37,100,37119
"nc","mitchell","democrat",1704,21.6,100,37121
"nc","mitchell","other",275,3.5,100,37121
"nc","mitchell","republican",5897,74.9,100,37121
"nc","montgomery","democrat",4161,36.7,100,37123
"nc","montgomery","other",392,3.5,100,37123
"nc","montgomery","republican",6786,59.8,100,37123
"nc","moore","democrat",15885,33.1,100,37125
"nc","moore","other",1544,3.2,100,37125
"nc","moore","republican",30493,63.6,100,37125
"nc","nash","democrat",22885,48.6,100,37127
"nc","nash","other",914,1.9,100,37127
"nc","nash","republican",23272,49.4,100,37127
"nc","new hanover","democrat",48285,44.4,100,37129
"nc","new hanover","other",4952,4.6,100,37129
"nc","new hanover","republican",55475,51,100,37129
"nc","northampton","democrat",6030,62.4,100,37131
"nc","northampton","other",147,1.5,100,37131
"nc","northampton","republican",3487,36.1,100,37131
"nc","onslow","democrat",16680,30.4,100,37133
"nc","onslow","other",2838,5.2,100,37133
"nc","onslow","republican",35432,64.5,100,37133
"nc","orange","democrat",57103,70.7,100,37135
"nc","orange","other",2020,2.5,100,37135
"nc","orange","republican",21639,26.8,100,37135
"nc","pamlico","democrat",2355,35,100,37137
"nc","pamlico","other",203,3,100,37137
"nc","pamlico","republican",4166,62,100,37137
"nc","pasquotank","democrat",8428,50,100,37139
"nc","pasquotank","other",422,2.5,100,37139
"nc","pasquotank","republican",7990,47.4,100,37139
"nc","pender","democrat",8834,32.9,100,37141
"nc","pender","other",1129,4.2,100,37141
"nc","pender","republican",16883,62.9,100,37141
"nc","perquimans","democrat",2253,34.6,100,37143
"nc","perquimans","other",129,2,100,37143
"nc","perquimans","republican",4123,63.4,100,37143
"nc","person","democrat",7711,40.1,100,37145
"nc","person","other",561,2.9,100,37145
"nc","person","republican",10962,57,100,37145
"nc","pitt","democrat",39256,50.2,100,37147
"nc","pitt","other",2382,3,100,37147
"nc","pitt","republican",36608,46.8,100,37147
"nc","polk","democrat",3950,37,100,37149
"nc","polk","other",381,3.6,100,37149
"nc","polk","republican",6334,59.4,100,37149
"nc","randolph","democrat",13092,20.6,100,37151
"nc","randolph","other",2714,4.3,100,37151
"nc","randolph","republican",47773,75.1,100,37151
"nc","richmond","democrat",8229,44.5,100,37153
"nc","richmond","other",689,3.7,100,37153
"nc","richmond","republican",9557,51.7,100,37153
"nc","robeson","democrat",18431,47.7,100,37155
"nc","robeson","other",776,2,100,37155
"nc","robeson","republican",19393,50.2,100,37155
"nc","rockingham","democrat",14026,33.9,100,37157
"nc","rockingham","other",1504,3.6,100,37157
"nc","rockingham","republican",25806,62.4,100,37157
"nc","rowan","democrat",19027,30.2,100,37159
"nc","rowan","other",3190,5.1,100,37159
"nc","rowan","republican",40814,64.8,100,37159
"nc","rutherford","democrat",8174,27.7,100,37161
"nc","rutherford","other",1144,3.9,100,37161
"nc","rutherford","republican",20202,68.4,100,37161
"nc","sampson","democrat",10215,40.1,100,37163
"nc","sampson","other",523,2.1,100,37163
"nc","sampson","republican",14740,57.9,100,37163
"nc","scotland","democrat",7122,52.8,100,37165
"nc","scotland","other",284,2.1,100,37165
"nc","scotland","republican",6074,45.1,100,37165
"nc","stanly","democrat",7172,24.4,100,37167
"nc","stanly","other",1544,5.3,100,37167
"nc","stanly","republican",20658,70.3,100,37167
"nc","stokes","democrat",4753,21.3,100,37169
"nc","stokes","other",965,4.3,100,37169
"nc","stokes","republican",16560,74.3,100,37169
"nc","surry","democrat",7459,23.6,100,37171
"nc","surry","other",1149,3.6,100,37171
"nc","surry","republican",22975,72.7,100,37171
"nc","swain","democrat",2311,38.7,100,37173
"nc","swain","other",349,5.8,100,37173
"nc","swain","republican",3311,55.5,100,37173
"nc","transylvania","democrat",6710,38.3,100,37175
"nc","transylvania","other",684,3.9,100,37175
"nc","transylvania","republican",10148,57.8,100,37175
"nc","tyrrell","democrat",683,40.5,100,37177
"nc","tyrrell","other",69,4.1,100,37177
"nc","tyrrell","republican",933,55.4,100,37177
"nc","union","democrat",31854,30.7,100,37179
"nc","union","other",4346,4.2,100,37179
"nc","union","republican",67420,65.1,100,37179
"nc","vance","democrat",12001,61,100,37181
"nc","vance","other",341,1.7,100,37181
"nc","vance","republican",7325,37.2,100,37181
"nc","wake","democrat",286253,55.3,100,37183
"nc","wake","other",16142,3.1,100,37183
"nc","wake","republican",214872,41.5,100,37183
"nc","warren","democrat",6601,65.2,100,37185
"nc","warren","other",183,1.8,100,37185
"nc","warren","republican",3347,33,100,37185
"nc","washington","democrat",3372,55.7,100,37187
"nc","washington","other",154,2.5,100,37187
"nc","washington","republican",2531,41.8,100,37187
"nc","watauga","democrat",13651,46.9,100,37189
"nc","watauga","other",1388,4.8,100,37189
"nc","watauga","republican",14071,48.3,100,37189
"nc","wayne","democrat",21044,42.4,100,37191
"nc","wayne","other",1274,2.6,100,37191
"nc","wayne","republican",27342,55.1,100,37191
"nc","wilkes","democrat",6705,21.8,100,37193
"nc","wilkes","other",1308,4.3,100,37193
"nc","wilkes","republican",22716,73.9,100,37193
"nc","wilson","democrat",19300,51.3,100,37195
"nc","wilson","other",783,2.1,100,37195
"nc","wilson","republican",17519,46.6,100,37195
"nc","yadkin","democrat",3139,18,100,37197
"nc","yadkin","other",665,3.8,100,37197
"nc","yadkin","republican",13641,78.2,100,37197
"nc","yancey","democrat",3553,36,100,37199
"nc","yancey","other",369,3.7,100,37199
"nc","yancey","republican",5937,60.2,100,37199
"nh","belknap","democrat",14743,42.4,100,33001
"nh","belknap","other",1303,3.8,200,66002
"nh","belknap","republican",18710,53.8,100,33001
"nh","carroll","democrat",13431,45.8,100,33003
"nh","carroll","other",1063,3.6,200,66006
"nh","carroll","republican",14838,50.6,100,33003
"nh","cheshire","democrat",22809,54.9,100,33005
"nh","cheshire","other",1902,4.6,200,66010
"nh","cheshire","republican",16831,40.5,100,33005
"nh","coos","democrat",7335,47.4,100,33007
"nh","coos","other",596,3.9,200,66014
"nh","coos","republican",7537,48.7,100,33007
"nh","grafton","democrat",28131,55.4,100,33009
"nh","grafton","other",1989,3.9,200,66018
"nh","grafton","republican",20689,40.7,100,33009
"nh","hillsborough","democrat",98496,46.3,100,33011
"nh","hillsborough","other",9027,4.2,200,66022
"nh","hillsborough","republican",104998,49.4,100,33011
"nh","merrimack","democrat",41273,49.9,100,33013
"nh","merrimack","other",2967,3.6,200,66026
"nh","merrimack","republican",38497,46.5,100,33013
"nh","rockingham","democrat",81343,45.1,100,33015
"nh","rockingham","other",7817,4.4,200,66030
"nh","rockingham","republican",91361,50.6,100,33015
"nh","strafford","democrat",36013,52.7,100,33017
"nh","strafford","other",2949,4.3,200,66034
"nh","strafford","republican",29415,43,100,33017
"nh","sullivan","democrat",10694,47.7,100,33019
"nh","sullivan","other",1077,4.8,200,66038
"nh","sullivan","republican",10649,47.5,100,33019
"nv","carson city","democrat",9741,39.2,100,32510
"nv","carson city","other",2058,8.2,500,162550
"nv","carson city","republican",13027,52.5,100,32510
"nv","churchill","democrat",2240,20.6,100,32001
"nv","churchill","other",943,8.7,500,160005
"nv","churchill","republican",7709,70.8,100,32001
"nv","clark","democrat",385165,51.2,100,32003
"nv","clark","other",63132,8.4,500,160015
"nv","clark","republican",303316,40.4,100,32003
"nv","douglas","democrat",8407,30.4,100,32005
"nv","douglas","other",1653,6.1,500,160025
"nv","douglas","republican",17576,63.6,100,32005
"nv","elko","democrat",3196,17.4,100,32007
"nv","elko","other",1705,9.2,500,160035
"nv","elko","republican",13452,73.3,100,32007
"nv","esmeralda","democrat",66,15.7,100,32009
"nv","esmeralda","other",NA,NA,500,160045
"nv","esmeralda","republican",312,74.3,100,32009
"nv","eureka","democrat",88,10.4,100,32011
"nv","eureka","other",69,8.2,500,160055
"nv","eureka","republican",692,81.5,100,32011
"nv","humboldt","democrat",1406,22,100,32013
"nv","humboldt","other",581,9.2,500,160065
"nv","humboldt","republican",4397,68.9,100,32013
"nv","lander","democrat",417,17.4,100,32015
"nv","lander","other",272,11.4,500,160075
"nv","lander","republican",1704,71.2,100,32015
"nv","lincoln","democrat",315,14.9,100,32017
"nv","lincoln","other",197,9.3,500,160085
"nv","lincoln","republican",1609,75.9,100,32017
"nv","lyon","democrat",6323,26.8,100,32019
"nv","lyon","other",2024,8.6,500,160095
"nv","lyon","republican",15231,64.6,100,32019
"nv","mineral","democrat",627,31.5,100,32021
"nv","mineral","other",220,11.2,500,160105
"nv","mineral","republican",1141,57.4,100,32021
"nv","nye","democrat",5253,27.1,100,32023
"nv","nye","other",2496,12.9,500,160115
"nv","nye","republican",11607,60,100,32023
"nv","pershing","democrat",466,23.6,100,32027
"nv","pershing","other",220,11.2,500,160135
"nv","pershing","republican",1286,65.2,100,32027
"nv","storey","democrat",791,31.1,100,32029
"nv","storey","other",201,7.9,500,160145
"nv","storey","republican",1551,61,100,32029
"nv","washoe","democrat",95434,46,100,32031
"nv","washoe","other",14687,7.1,500,160155
"nv","washoe","republican",97226,46.9,100,32031
"nv","white pine","democrat",723,19.3,100,32033
"nv","white pine","other",435,11.7,500,160165
"nv","white pine","republican",2591,69.1,100,32033
"oh","adams","democrat",2130,19.6,100,39001
"oh","adams","other",442,4.1,300,117003
"oh","adams","republican",8301,76.3,100,39001
"oh","allen","democrat",10493,23.9,100,39003
"oh","allen","other",1995,4.6,300,117009
"oh","allen","republican",31439,71.6,100,39003
"oh","ashland","democrat",4989,21.2,100,39005
"oh","ashland","other",1425,6,300,117015
"oh","ashland","republican",17116,72.7,100,39005
"oh","ashtabula","democrat",13700,34.7,100,39007
"oh","ashtabula","other",2770,7,300,117021
"oh","ashtabula","republican",22968,58.2,100,39007
"oh","athens","democrat",14394,54,100,39009
"oh","athens","other",1514,5.6,300,117027
"oh","athens","republican",10734,40.3,100,39009
"oh","auglaize","democrat",2927,12.9,100,39011
"oh","auglaize","other",883,3.9,300,117033
"oh","auglaize","republican",18937,83.3,100,39011
"oh","belmont","democrat",9124,30.3,100,39013
"oh","belmont","other",1571,5.3,300,117039
"oh","belmont","republican",19423,64.5,100,39013
"oh","brown","democrat",3418,18.2,100,39015
"oh","brown","other",835,4.5,300,117045
"oh","brown","republican",14521,77.3,100,39015
"oh","butler","democrat",43706,26.4,100,39017
"oh","butler","other",6608,3.9,300,117051
"oh","butler","republican",115046,69.6,100,39017
"oh","carroll","democrat",2798,22.3,100,39019
"oh","carroll","other",874,6.9,300,117057
"oh","carroll","republican",8872,70.7,100,39019
"oh","champaign","democrat",3671,21,100,39021
"oh","champaign","other",1024,5.8,300,117063
"oh","champaign","republican",12814,73.2,100,39021
"oh","clark","democrat",17802,30,100,39023
"oh","clark","other",2832,4.8,300,117069
"oh","clark","republican",38742,65.2,100,39023
"oh","clermont","democrat",18583,19.4,100,39025
"oh","clermont","other",4251,4.5,300,117075
"oh","clermont","republican",73009,76.2,100,39025
"oh","clinton","democrat",3218,18,100,39027
"oh","clinton","other",718,4,300,117081
"oh","clinton","republican",13942,78,100,39027
"oh","columbiana","democrat",11415,25.9,100,39029
"oh","columbiana","other",2700,6.1,300,117087
"oh","columbiana","republican",29941,68,100,39029
"oh","coshocton","democrat",3449,23.3,100,39031
"oh","coshocton","other",805,5.5,300,117093
"oh","coshocton","republican",10563,71.3,100,39031
"oh","crawford","democrat",4001,21.6,100,39033
"oh","crawford","other",1060,5.7,300,117099
"oh","crawford","republican",13422,72.6,100,39033
"oh","cuyahoga","democrat",316138,56.4,100,39035
"oh","cuyahoga","other",27438,4.9,300,117105
"oh","cuyahoga","republican",217137,38.7,100,39035
"oh","darke","democrat",3432,13.9,100,39037
"oh","darke","other",1027,4.1,300,117111
"oh","darke","republican",20224,81.9,100,39037
"oh","defiance","democrat",4812,27.6,100,39039
"oh","defiance","other",899,5.2,300,117117
"oh","defiance","republican",11711,67.2,100,39039
"oh","delaware","democrat",28863,29,100,39041
"oh","delaware","other",3055,3.1,300,117123
"oh","delaware","republican",67565,67.9,100,39041
"oh","erie","democrat",13281,36.6,100,39043
"oh","erie","other",2096,5.8,300,117129
"oh","erie","republican",20935,57.7,100,39043
"oh","fairfield","democrat",20447,29.2,100,39045
"oh","fairfield","other",3011,4.4,300,117135
"oh","fairfield","republican",46468,66.5,100,39045
"oh","fayette","democrat",2363,22.1,100,39047
"oh","fayette","other",450,4.2,300,117141
"oh","fayette","republican",7888,73.7,100,39047
"oh","franklin","democrat",279281,51.2,100,39049
"oh","franklin","other",22438,4.1,300,117147
"oh","franklin","republican",244021,44.7,100,39049
"oh","fulton","democrat",5116,25,100,39051
"oh","fulton","other",1014,5,300,117153
"oh","fulton","republican",14332,70,100,39051
"oh","gallia","democrat",3412,27.6,100,39053
"oh","gallia","other",512,4.1,300,117159
"oh","gallia","republican",8432,68.2,100,39053
"oh","geauga","democrat",13160,27.2,100,39055
"oh","geauga","other",2196,4.5,300,117165
"oh","geauga","republican",33099,68.3,100,39055
"oh","greene","democrat",21662,27.3,100,39057
"oh","greene","other",3262,4.1,300,117171
"oh","greene","republican",54434,68.6,100,39057
"oh","guernsey","democrat",3748,23.6,100,39059
"oh","guernsey","other",713,4.6,300,117177
"oh","guernsey","republican",11396,71.9,100,39059
"oh","hamilton","democrat",163712,41.9,100,39061
"oh","hamilton","other",15030,3.9,300,117183
"oh","hamilton","republican",211684,54.2,100,39061
"oh","hancock","democrat",7600,21.9,100,39063
"oh","hancock","other",1655,4.7,300,117189
"oh","hancock","republican",25514,73.4,100,39063
"oh","hardin","democrat",2447,20.8,100,39065
"oh","hardin","other",641,5.4,300,117195
"oh","hardin","republican",8698,73.8,100,39065
"oh","harrison","democrat",1787,26,100,39067
"oh","harrison","other",364,5.3,300,117201
"oh","harrison","republican",4719,68.7,100,39067
"oh","henry","democrat",3031,22.4,100,39069
"oh","henry","other",658,4.8,300,117207
"oh","henry","republican",9831,72.7,100,39069
"oh","highland","democrat",3196,19,100,39071
"oh","highland","other",753,4.5,300,117213
"oh","highland","republican",12877,76.5,100,39071
"oh","hocking","democrat",3683,29.8,100,39073
"oh","hocking","other",634,5.1,300,117219
"oh","hocking","republican",8046,65.1,100,39073
"oh","holmes","democrat",1541,14.3,100,39075
"oh","holmes","other",515,4.7,300,117225
"oh","holmes","republican",8722,80.9,100,39075
"oh","huron","democrat",5969,25,100,39077
"oh","huron","other",1682,7,300,117231
"oh","huron","republican",16217,67.9,100,39077
"oh","jackson","democrat",3438,26.4,100,39079
"oh","jackson","other",542,4.2,300,117237
"oh","jackson","republican",9049,69.5,100,39079
"oh","jefferson","democrat",10170,33.1,100,39081
"oh","jefferson","other",1905,6.2,300,117243
"oh","jefferson","republican",18616,60.7,100,39081
"oh","knox","democrat",7017,25.4,100,39083
"oh","knox","other",1457,5.2,300,117249
"oh","knox","republican",19206,69.4,100,39083
"oh","lake","democrat",36442,33.4,100,39085
"oh","lake","other",5762,5.3,300,117255
"oh","lake","republican",66809,61.3,100,39085
"oh","lawrence","democrat",8077,32,100,39087
"oh","lawrence","other",1133,4.5,300,117261
"oh","lawrence","republican",16021,63.5,100,39087
"oh","licking","democrat",22432,28.4,100,39089
"oh","licking","other",3872,4.9,300,117267
"oh","licking","republican",52598,66.7,100,39089
"oh","logan","democrat",3452,16.5,100,39091
"oh","logan","other",1049,5,300,117273
"oh","logan","republican",16417,78.5,100,39091
"oh","lorain","democrat",54294,40.5,100,39093
"oh","lorain","other",7530,5.6,300,117279
"oh","lorain","republican",72088,53.8,100,39093
"oh","lucas","democrat",92353,49.3,100,39095
"oh","lucas","other",8608,4.5,300,117285
"oh","lucas","republican",86266,46.1,100,39095
"oh","madison","democrat",3790,22.7,100,39097
"oh","madison","other",879,5.3,300,117291
"oh","madison","republican",12038,72.1,100,39097
"oh","mahoning","democrat",50154,45.4,100,39099
"oh","mahoning","other",5334,4.8,300,117297
"oh","mahoning","republican",54862,49.7,100,39099
"oh","marion","democrat",6881,27.3,100,39101
"oh","marion","other",1654,6.5,300,117303
"oh","marion","republican",16713,66.2,100,39101
"oh","medina","democrat",25240,28.8,100,39103
"oh","medina","other",4533,5.1,300,117309
"oh","medina","republican",57845,66,100,39103
"oh","meigs","democrat",2580,28.5,100,39105
"oh","meigs","other",378,4.2,300,117315
"oh","meigs","republican",6107,67.4,100,39105
"oh","mercer","democrat",2857,13.5,100,39107
"oh","mercer","other",693,3.3,300,117321
"oh","mercer","republican",17538,83.2,100,39107
"oh","miami","democrat",8956,17.5,100,39109
"oh","miami","other",2114,4.1,300,117327
"oh","miami","republican",39974,78.3,100,39109
"oh","monroe","democrat",2245,34.4,100,39111
"oh","monroe","other",353,5.4,300,117333
"oh","monroe","republican",3923,60.2,100,39111
"oh","montgomery","democrat",94336,38.3,100,39113
"oh","montgomery","other",10576,4.3,300,117339
"oh","montgomery","republican",141167,57.4,100,39113
"oh","morgan","democrat",1659,26.9,100,39115
"oh","morgan","other",285,4.6,300,117345
"oh","morgan","republican",4232,68.5,100,39115
"oh","morrow","democrat",3402,21.2,100,39117
"oh","morrow","other",934,5.8,300,117351
"oh","morrow","republican",11745,73,100,39117
"oh","muskingum","democrat",8684,24.3,100,39119
"oh","muskingum","other",1607,4.5,300,117357
"oh","muskingum","republican",25507,71.3,100,39119
"oh","noble","democrat",1199,21.3,100,39121
"oh","noble","other",263,4.6,300,117363
"oh","noble","republican",4171,74,100,39121
"oh","ottawa","democrat",6474,30.3,100,39123
"oh","ottawa","other",1027,4.8,300,117369
"oh","ottawa","republican",13848,64.9,100,39123
"oh","paulding","democrat",2538,29.2,100,39125
"oh","paulding","other",525,6.1,300,117375
"oh","paulding","republican",5625,64.7,100,39125
"oh","perry","democrat",3966,27.2,100,39127
"oh","perry","other",820,5.7,300,117381
"oh","perry","republican",9805,67.2,100,39127
"oh","pickaway","democrat",5725,24.3,100,39129
"oh","pickaway","other",1039,4.4,300,117387
"oh","pickaway","republican",16834,71.3,100,39129
"oh","pike","democrat",3721,32.8,100,39131
"oh","pike","other",464,4.1,300,117393
"oh","pike","republican",7158,63.1,100,39131
"oh","portage","democrat",26659,37.2,100,39133
"oh","portage","other",4573,6.4,300,117399
"oh","portage","republican",40392,56.4,100,39133
"oh","preble","democrat",3416,16.9,100,39135
"oh","preble","other",975,4.8,300,117405
"oh","preble","republican",15861,78.3,100,39135
"oh","putnam","democrat",2481,13.6,100,39137
"oh","putnam","other",652,3.5,300,117411
"oh","putnam","republican",15086,82.8,100,39137
"oh","richland","democrat",14618,27.5,100,39139
"oh","richland","other",2951,5.6,300,117417
"oh","richland","republican",35660,67,100,39139
"oh","ross","democrat",8968,31.5,100,39141
"oh","ross","other",1289,4.6,300,117423
"oh","ross","republican",18231,64,100,39141
"oh","sandusky","democrat",7552,27.8,100,39143
"oh","sandusky","other",1779,6.5,300,117429
"oh","sandusky","republican",17803,65.6,100,39143
"oh","scioto","democrat",9866,33.4,100,39145
"oh","scioto","other",1001,3.4,300,117435
"oh","scioto","republican",18694,63.2,100,39145
"oh","seneca","democrat",5994,26,100,39147
"oh","seneca","other",1235,5.4,300,117441
"oh","seneca","republican",15844,68.7,100,39147
"oh","shelby","democrat",3054,13.3,100,39149
"oh","shelby","other",928,4,300,117447
"oh","shelby","republican",18950,82.6,100,39149
"oh","stark","democrat",56947,33.7,100,39151
"oh","stark","other",9746,5.8,300,117453
"oh","stark","republican",102110,60.5,100,39151
"oh","summit","democrat",108807,44.8,100,39153
"oh","summit","other",13494,5.5,300,117459
"oh","summit","republican",120549,49.6,100,39153
"oh","trumbull","democrat",37702,40.9,100,39155
"oh","trumbull","other",4910,5.3,300,117465
"oh","trumbull","republican",49497,53.7,100,39155
"oh","tuscarawas","democrat",10834,27.5,100,39157
"oh","tuscarawas","other",2282,5.8,300,117471
"oh","tuscarawas","republican",26322,66.7,100,39157
"oh","union","democrat",5829,22.1,100,39159
"oh","union","other",1149,4.3,300,117477
"oh","union","republican",19359,73.5,100,39159
"oh","van wert","democrat",2684,20.3,100,39161
"oh","van wert","other",877,6.7,300,117483
"oh","van wert","republican",9665,73.1,100,39161
"oh","vinton","democrat",1517,29,100,39163
"oh","vinton","other",308,5.9,300,117489
"oh","vinton","republican",3409,65.1,100,39163
"oh","warren","democrat",23287,20.7,100,39165
"oh","warren","other",4848,4.3,300,117495
"oh","warren","republican",84138,74.9,100,39165
"oh","washington","democrat",9391,33.2,100,39167
"oh","washington","other",1219,4.3,300,117501
"oh","washington","republican",17647,62.5,100,39167
"oh","wayne","democrat",12382,25.8,100,39169
"oh","wayne","other",2656,5.6,300,117507
"oh","wayne","republican",32977,68.7,100,39169
"oh","williams","democrat",3616,21.7,100,39171
"oh","williams","other",1032,6.1,300,117513
"oh","williams","republican",12017,72.1,100,39171
"oh","wood","democrat",21594,35.1,100,39173
"oh","wood","other",3121,5.1,300,117519
"oh","wood","republican",36746,59.8,100,39173
"oh","wyandot","democrat",2094,20.6,100,39175
"oh","wyandot","other",469,4.6,300,117525
"oh","wyandot","republican",7608,74.8,100,39175
"pa","adams","democrat",14494,30.7,100,42001
"pa","adams","other",2403,5.1,100,42001
"pa","adams","republican",30349,64.2,100,42001
"pa","allegheny","democrat",353766,55.2,100,42003
"pa","allegheny","other",28018,4.4,100,42003
"pa","allegheny","republican",259515,40.5,100,42003
"pa","armstrong","democrat",8026,26.5,100,42005
"pa","armstrong","other",2161,7.1,100,42005
"pa","armstrong","republican",20083,66.3,100,42005
"pa","beaver","democrat",32061,40.6,100,42007
"pa","beaver","other",4816,6.1,100,42007
"pa","beaver","republican",42046,53.3,100,42007
"pa","bedford","democrat",4323,18.6,100,42009
"pa","bedford","other",1335,5.7,100,42009
"pa","bedford","republican",17646,75.7,100,42009
"pa","berks","democrat",74083,42.9,100,42011
"pa","berks","other",6622,3.8,100,42011
"pa","berks","republican",91935,53.3,100,42011
"pa","blair","democrat",14248,27.4,100,42013
"pa","blair","other",3029,5.8,100,42013
"pa","blair","republican",34727,66.8,100,42013
"pa","bradford","democrat",6910,27.3,100,42015
"pa","bradford","other",1981,7.8,100,42015
"pa","bradford","republican",16415,64.9,100,42015
"pa","bucks","democrat",156989,46.4,100,42017
"pa","bucks","other",5846,1.7,100,42017
"pa","bucks","republican",175719,51.9,100,42017
"pa","butler","democrat",27120,29.6,100,42019
"pa","butler","other",5252,5.7,100,42019
"pa","butler","republican",59387,64.7,100,42019
"pa","cambria","democrat",20811,34.8,100,42021
"pa","cambria","other",3773,6.3,100,42021
"pa","cambria","republican",35296,58.9,100,42021
"pa","cameron","democrat",528,26.5,100,42023
"pa","cameron","other",164,8.2,100,42023
"pa","cameron","republican",1301,65.3,100,42023
"pa","carbon","democrat",10084,35.8,100,42025
"pa","carbon","other",1770,6.3,100,42025
"pa","carbon","republican",16350,58,100,42025
"pa","centre","democrat",35061,46.3,100,42027
"pa","centre","other",4348,5.7,100,42027
"pa","centre","republican",36357,48,100,42027
"pa","chester","democrat",126588,47,100,42029
"pa","chester","other",9568,3.6,100,42029
"pa","chester","republican",133277,49.5,100,42029
"pa","clarion","democrat",4915,28.3,100,42031
"pa","clarion","other",1200,6.9,100,42031
"pa","clarion","republican",11279,64.8,100,42031
"pa","clearfield","democrat",8962,27.6,100,42033
"pa","clearfield","other",2356,7.3,100,42033
"pa","clearfield","republican",21176,65.2,100,42033
"pa","clinton","democrat",5293,36.1,100,42035
"pa","clinton","other",915,6.2,100,42035
"pa","clinton","republican",8434,57.6,100,42035
"pa","columbia","democrat",9358,34.7,100,42037
"pa","columbia","other",1927,7.1,100,42037
"pa","columbia","republican",15722,58.2,100,42037
"pa","crawford","democrat",10386,29.4,100,42039
